,fecha,agencia_id,canal_id,producto_id,venta_uni,agencia_orig,producto_orig,canal_orig,fechaLab,season,isholiday,isholidayyesterday,isholidaytomorrow,Week,Month,lag1month,lag05month,lag05rollavg2,lag05rollavg3,lag2rollavg3,lag05ewma3,lag05ewma8,lag2ewma3,lag4ewma3,lag05ewma3lag05ewma8,lag2ewma3lag4ewma3,price
3094,2017-06-29,15,2,18,50,12809,123576,4,12,0,0,0,0,26,6,169,461,1057.0,1096.0,467.0,2279.0,6656.0,2279.0,1018.0,-4377.0,1261.0,7
3095,2017-06-29,16,0,1,4761,12820,6437,1,12,0,0,0,0,26,6,18536,37821,19141.0,13312.0,9352.0,20050.0,13582.0,20050.0,9777.0,6468.0,10273.0,7
3096,2017-06-29,16,0,2,3043,12820,6555,1,12,0,0,0,0,26,6,12469,25671,31746.0,21318.0,15502.0,22861.0,16268.0,22861.0,11123.0,6593.0,11738.0,7
3097,2017-06-29,16,0,3,1057,12820,7840,1,12,0,0,0,0,26,6,3920,8911,17291.0,24134.0,8194.0,15886.0,14633.0,15886.0,7522.0,1253.0,8364.0,5
3098,2017-06-29,16,0,5,23,12820,32354,1,12,0,0,0,0,26,6,86,201,4556.0,11594.0,2003.0,8043.0,11426.0,8043.0,3804.0,-3383.0,4239.0,16
3099,2017-06-29,16,0,6,8,12820,33258,1,12,0,0,0,0,26,6,129,310,256.0,3141.0,108.0,4177.0,8956.0,4177.0,1966.0,-4779.0,2211.0,71
3100,2017-06-29,16,0,8,541,12820,38588,1,12,0,0,0,0,26,6,2819,5874,3092.0,2128.0,1474.0,5025.0,8271.0,5025.0,2393.0,-3246.0,2632.0,5
3101,2017-06-29,16,0,9,211,12820,39109,1,12,0,0,0,0,26,6,932,1865,3870.0,2683.0,1876.0,3445.0,6847.0,3445.0,1662.0,-3402.0,1783.0,10
3102,2017-06-29,16,0,10,107,12820,41653,1,12,0,0,0,0,26,6,379,834,1350.0,2858.0,656.0,2140.0,5511.0,2140.0,1021.0,-3371.0,1119.0,109
3103,2017-06-29,16,0,12,3111,12820,42158,1,12,0,0,0,0,26,6,12378,23795,12314.0,8831.0,6378.0,12967.0,9574.0,12967.0,6699.0,3393.0,6268.0,7
3104,2017-06-29,16,0,15,27,12820,123335,1,12,0,0,0,0,26,6,522,687,12241.0,8439.0,6450.0,6827.0,7599.0,6827.0,3611.0,-772.0,3216.0,7
3105,2017-06-29,16,0,17,982,12820,123492,1,12,0,0,0,0,26,6,4006,7069,3878.0,10517.0,2264.0,6948.0,7481.0,6948.0,3808.0,-533.0,3140.0,8
3106,2017-06-29,16,0,18,1128,12820,123576,1,12,0,0,0,0,26,6,3635,7225,7147.0,4994.0,3820.0,7087.0,7424.0,7087.0,3722.0,-337.0,3365.0,7
3107,2017-06-29,16,2,1,42,12820,6437,4,12,0,0,0,0,26,6,657,1027,4126.0,5107.0,2146.0,4057.0,6003.0,4057.0,2189.0,-1946.0,1868.0,7
3108,2017-06-29,16,2,3,379,12820,7840,4,12,0,0,0,0,26,6,860,2233,1630.0,3495.0,758.0,3145.0,5165.0,3145.0,1525.0,-2020.0,1620.0,5
3109,2017-06-29,16,2,8,145,12820,38588,4,12,0,0,0,0,26,6,717,1485,1859.0,1582.0,788.0,2315.0,4347.0,2315.0,1121.0,-2032.0,1194.0,5
3110,2017-06-29,16,2,16,37,12820,123460,4,12,0,0,0,0,26,6,18,18,752.0,1245.0,368.0,1166.0,3385.0,1166.0,569.0,-2219.0,597.0,23
3111,2017-06-29,16,2,18,70,12820,123576,4,12,0,0,0,0,26,6,80,207,112.0,570.0,49.0,687.0,2679.0,687.0,325.0,-1992.0,362.0,7
3112,2017-06-29,17,0,0,210,12839,6011,1,12,0,0,0,0,26,6,254,709,458.0,311.0,167.0,698.0,2241.0,698.0,289.0,-1543.0,409.0,16
3113,2017-06-29,17,0,1,15089,12839,6437,1,12,0,0,0,0,26,6,28169,73242,36976.0,24719.0,14212.0,36970.0,18019.0,36970.0,14229.0,18951.0,22741.0,7
3114,2017-06-29,17,0,2,8689,12839,6555,1,12,0,0,0,0,26,6,29208,56870,65056.0,43607.0,28688.0,46920.0,26653.0,46920.0,21719.0,20267.0,25201.0,7
3115,2017-06-29,17,0,3,3212,12839,7840,1,12,0,0,0,0,26,6,10818,22614,39742.0,50909.0,20013.0,34767.0,25755.0,34767.0,16268.0,9012.0,18499.0,5
3116,2017-06-29,17,0,4,201,12839,9784,1,12,0,0,0,0,26,6,6,6,11310.0,26497.0,5412.0,17386.0,20033.0,17386.0,8137.0,-2647.0,9249.0,11
3117,2017-06-29,17,0,5,368,12839,32354,1,12,0,0,0,0,26,6,1245,2239,1122.0,8286.0,626.0,9813.0,16079.0,9813.0,4691.0,-6266.0,5122.0,16
3118,2017-06-29,17,0,6,119,12839,33258,1,12,0,0,0,0,26,6,398,807,1523.0,1017.0,822.0,5310.0,12685.0,5310.0,2545.0,-7375.0,2765.0,71
3119,2017-06-29,17,0,8,2324,12839,38588,1,12,0,0,0,0,26,6,8244,15824,8316.0,6290.0,4321.0,10567.0,13383.0,10567.0,5394.0,-2816.0,5173.0,5
3120,2017-06-29,17,0,9,7,12839,39109,1,12,0,0,0,0,26,6,3,19,7922.0,5550.0,4124.0,5293.0,10413.0,5293.0,2699.0,-5120.0,2594.0,10
3121,2017-06-29,17,0,10,685,12839,41653,1,12,0,0,0,0,26,6,999,2207,1113.0,6017.0,501.0,3750.0,8589.0,3750.0,1849.0,-4839.0,1901.0,109
3122,2017-06-29,17,0,12,2288,12839,42158,1,12,0,0,0,0,26,6,9543,19524,10866.0,7250.0,5271.0,11637.0,11019.0,11637.0,5696.0,618.0,5941.0,7
3123,2017-06-29,17,0,13,28,12839,44117,1,12,0,0,0,0,26,6,38,157,9840.0,7296.0,4790.0,5897.0,8605.0,5897.0,2867.0,-2708.0,3030.0,345
3124,2017-06-29,17,0,15,216,12839,123335,1,12,0,0,0,0,26,6,1497,2444,1300.0,7375.0,768.0,4170.0,7236.0,4170.0,2182.0,-3066.0,1988.0,7
3125,2017-06-29,17,0,17,108,12839,123492,1,12,0,0,0,0,26,6,81,315,1380.0,972.0,789.0,2243.0,5698.0,2243.0,1131.0,-3455.0,1112.0,8
3126,2017-06-29,17,0,18,2128,12839,123576,1,12,0,0,0,0,26,6,8031,16902,8608.0,6554.0,4056.0,9572.0,8188.0,9572.0,4581.0,1384.0,4991.0,7
3127,2017-06-29,17,2,0,167,12839,6011,4,12,0,0,0,0,26,6,604,1294,9098.0,6170.0,4318.0,5433.0,6656.0,5433.0,2593.0,-1223.0,2840.0,16
3128,2017-06-29,17,2,1,1704,12839,6437,4,12,0,0,0,0,26,6,3083,7201,4248.0,8466.0,1844.0,6317.0,6777.0,6317.0,2838.0,-460.0,3479.0,7
3129,2017-06-29,17,2,2,107,12839,6555,4,12,0,0,0,0,26,6,345,795,3998.0,3097.0,1714.0,3556.0,5448.0,3556.0,1591.0,-1892.0,1965.0,7
3130,2017-06-29,17,2,3,2672,12839,7840,4,12,0,0,0,0,26,6,11839,21816,11306.0,9937.0,6092.0,12686.0,9085.0,12686.0,6715.0,3601.0,5971.0,5
3131,2017-06-29,17,2,8,1654,12839,38588,4,12,0,0,0,0,26,6,3020,7643,14730.0,10085.0,7430.0,10165.0,8765.0,10165.0,4868.0,1400.0,5297.0,5
3132,2017-06-29,17,2,11,30,12839,42124,4,12,0,0,0,0,26,6,0,73,3858.0,9844.0,1510.0,5119.0,6833.0,5119.0,2434.0,-1714.0,2685.0,12
3133,2017-06-29,17,2,12,10,12839,42158,4,12,0,0,0,0,26,6,27,86,80.0,2601.0,14.0,2602.0,5334.0,2602.0,1230.0,-2732.0,1372.0,7
3134,2017-06-29,17,2,16,116,12839,123460,4,12,0,0,0,0,26,6,617,2158,1122.0,772.0,322.0,2380.0,4628.0,2380.0,924.0,-2248.0,1456.0,23
3135,2017-06-29,18,0,1,2951,12841,6437,1,12,0,0,0,0,26,6,12022,27241,14700.0,9828.0,6320.0,14811.0,9653.0,14811.0,6473.0,5158.0,8338.0,7
3136,2017-06-29,18,0,2,2119,12841,6555,1,12,0,0,0,0,26,6,7872,18440,22840.0,15946.0,9947.0,16625.0,11606.0,16625.0,7172.0,5019.0,9453.0,7
3137,2017-06-29,18,0,3,1264,12841,7840,1,12,0,0,0,0,26,6,6569,15659,17050.0,20447.0,7220.0,16142.0,12507.0,16142.0,6871.0,3635.0,9271.0,5
3138,2017-06-29,18,0,4,64,12841,9784,1,12,0,0,0,0,26,6,381,785,8222.0,11628.0,3475.0,8464.0,9902.0,8464.0,3626.0,-1438.0,4838.0,11
3139,2017-06-29,18,0,5,31,12841,32354,1,12,0,0,0,0,26,6,206,462,624.0,5635.0,294.0,4463.0,7804.0,4463.0,1916.0,-3341.0,2547.0,16
3140,2017-06-29,18,0,6,18,12841,33258,1,12,0,0,0,0,26,6,44,115,288.0,454.0,125.0,2289.0,6095.0,2289.0,980.0,-3806.0,1309.0,71
3141,2017-06-29,18,0,8,991,12841,38588,1,12,0,0,0,0,26,6,4875,10832,5474.0,3803.0,2460.0,6560.0,7148.0,6560.0,2927.0,-588.0,3633.0,5
3142,2017-06-29,18,0,9,538,12841,39109,1,12,0,0,0,0,26,6,2071,4988,7910.0,5312.0,3473.0,5774.0,6668.0,5774.0,2499.0,-894.0,3275.0,10
3143,2017-06-29,18,0,10,48,12841,41653,1,12,0,0,0,0,26,6,245,490,2739.0,5437.0,1158.0,3132.0,5295.0,3132.0,1372.0,-2163.0,1760.0,109
3144,2017-06-29,18,0,11,16,12841,42124,1,12,0,0,0,0,26,6,16,87,288.0,1855.0,130.0,1610.0,4138.0,1610.0,694.0,-2528.0,916.0,12
3145,2017-06-29,18,0,12,1423,12841,42158,1,12,0,0,0,0,26,6,6171,13750,6918.0,4776.0,3094.0,7680.0,6274.0,7680.0,3433.0,1406.0,4247.0,7
3146,2017-06-29,18,0,13,1,12841,44117,1,12,0,0,0,0,26,6,5,27,6888.0,4621.0,3088.0,3853.0,4886.0,3853.0,1719.0,-1033.0,2134.0,345
3147,2017-06-29,18,0,15,155,12841,123335,1,12,0,0,0,0,26,6,1112,2347,1187.0,5375.0,558.0,3100.0,4321.0,3100.0,1415.0,-1221.0,1685.0,7
3148,2017-06-29,18,0,17,1934,12841,123492,1,12,0,0,0,0,26,6,6965,11832,7090.0,4735.0,4038.0,7466.0,5990.0,7466.0,4190.0,1476.0,3276.0,8
3149,2017-06-29,18,0,18,514,12841,123576,1,12,0,0,0,0,26,6,2083,4585,8208.0,6255.0,4524.0,6026.0,5678.0,6026.0,3137.0,348.0,2889.0,7
3150,2017-06-29,18,1,3,2730,12841,7840,2,12,0,0,0,0,26,6,420,2588,3586.0,6335.0,1252.0,4307.0,4991.0,4307.0,1778.0,-684.0,2529.0,5
3151,2017-06-29,18,2,1,117,12841,6437,4,12,0,0,0,0,26,6,691,1099,1844.0,2757.0,556.0,2703.0,4126.0,2703.0,1235.0,-1423.0,1468.0,7
3152,2017-06-29,18,2,3,158,12841,7840,4,12,0,0,0,0,26,6,691,1453,1276.0,1713.0,691.0,2078.0,3532.0,2078.0,963.0,-1454.0,1115.0,5
3153,2017-06-29,18,2,7,2,12841,35549,4,12,0,0,0,0,26,6,42,92,772.0,881.0,366.0,1085.0,2768.0,1085.0,502.0,-1683.0,583.0,17
3154,2017-06-29,18,2,8,122,12841,38588,4,12,0,0,0,0,26,6,880,1498,795.0,1014.0,461.0,1291.0,2486.0,1291.0,691.0,-1195.0,600.0,5
3155,2017-07-06,0,0,0,90,12615,6011,1,13,0,0,0,0,27,7,313,355,926.0,648.0,596.0,823.0,2012.0,823.0,502.0,-1189.0,321.0,16
3156,2017-07-06,0,0,1,1389,12615,6437,1,13,0,0,0,0,27,7,4721,9303,4829.0,3719.0,2517.0,5063.0,3632.0,5063.0,2612.0,1431.0,2451.0,7
3157,2017-07-06,0,0,2,737,12615,6555,1,13,0,0,0,0,27,7,2488,4759,7031.0,4806.0,3604.0,4911.0,3883.0,4911.0,2550.0,1028.0,2361.0,7
3158,2017-07-06,0,0,3,807,12615,7840,1,13,0,0,0,0,27,7,3264,6577,5668.0,6880.0,2876.0,5744.0,4481.0,5744.0,2907.0,1263.0,2837.0,5
3159,2017-07-06,0,0,4,63,12615,9784,1,13,0,0,0,0,27,7,129,226,3402.0,3854.0,1696.0,2985.0,3536.0,2985.0,1518.0,-551.0,1467.0,11
3160,2017-07-06,0,0,5,2,12615,32354,1,13,0,0,0,0,27,7,27,50,138.0,2284.0,78.0,1518.0,2761.0,1518.0,772.0,-1243.0,746.0,16
3161,2017-07-06,0,0,6,15,12615,33258,1,13,0,0,0,0,27,7,30,72,61.0,116.0,28.0,795.0,2164.0,795.0,401.0,-1369.0,394.0,71
3162,2017-07-06,0,0,8,242,12615,38588,1,13,0,0,0,0,27,7,401,871,472.0,331.0,216.0,833.0,1876.0,833.0,401.0,-1043.0,432.0,5
3163,2017-07-06,0,0,9,25,12615,39109,1,13,0,0,0,0,27,7,57,145,508.0,363.0,229.0,489.0,1492.0,489.0,229.0,-1003.0,260.0,10
3164,2017-07-06,0,0,10,41,12615,41653,1,13,0,0,0,0,27,7,121,248,196.0,421.0,89.0,368.0,1215.0,368.0,175.0,-847.0,193.0,109
3165,2017-07-06,0,0,12,780,12615,42158,1,13,0,0,0,0,27,7,3131,6908,3578.0,2434.0,1626.0,3638.0,2480.0,3638.0,1653.0,1158.0,1985.0,7
3166,2017-07-06,0,0,13,1,12615,44117,1,13,0,0,0,0,27,7,1,10,3459.0,2389.0,1566.0,1824.0,1931.0,1824.0,827.0,-107.0,997.0,345
3167,2017-07-06,0,0,15,15,12615,123335,1,13,0,0,0,0,27,7,198,593,302.0,2504.0,100.0,1209.0,1634.0,1209.0,513.0,-425.0,696.0,7
3168,2017-07-06,0,0,17,426,12615,123492,1,13,0,0,0,0,27,7,1644,3529,2061.0,1377.0,921.0,2369.0,2055.0,2369.0,1078.0,314.0,1291.0,8
3169,2017-07-06,0,0,18,450,12615,123576,1,13,0,0,0,0,27,7,3325,6028,4778.0,3383.0,2484.0,4198.0,2938.0,4198.0,2202.0,1260.0,1996.0,7
3170,2017-07-06,0,2,0,20,12615,6011,4,13,0,0,0,0,27,7,32,132,3080.0,3230.0,1678.0,2165.0,2314.0,2165.0,1117.0,-149.0,1048.0,16
3171,2017-07-06,0,2,1,76,12615,6437,4,13,0,0,0,0,27,7,352,583,358.0,2248.0,192.0,1374.0,1930.0,1374.0,734.0,-556.0,640.0,7
3172,2017-07-06,0,2,3,340,12615,7840,4,13,0,0,0,0,27,7,973,2426,1504.0,1047.0,662.0,1900.0,2040.0,1900.0,854.0,-140.0,1046.0,5
3173,2017-07-06,0,2,7,15,12615,35549,4,13,0,0,0,0,27,7,21,71,1248.0,1027.0,497.0,986.0,1602.0,986.0,437.0,-616.0,549.0,17
3174,2017-07-06,0,2,8,124,12615,38588,4,13,0,0,0,0,27,7,565,1039,555.0,1179.0,293.0,1012.0,1477.0,1012.0,501.0,-465.0,511.0,5
3175,2017-07-06,0,2,16,27,12615,123460,4,13,0,0,0,0,27,7,6,185,612.0,432.0,286.0,599.0,1190.0,599.0,254.0,-591.0,345.0,23
3176,2017-07-06,2,0,0,13,12656,6011,1,13,0,0,0,0,27,7,23,128,156.0,451.0,14.0,363.0,954.0,363.0,138.0,-591.0,225.0,16
3177,2017-07-06,2,0,1,1878,12656,6437,1,13,0,0,0,0,27,7,5454,12204,6166.0,4172.0,2738.0,6284.0,3454.0,6284.0,2796.0,2830.0,3488.0,7
3178,2017-07-06,2,0,2,895,12656,6555,1,13,0,0,0,0,27,7,2626,6441,9322.0,6258.0,4040.0,6362.0,4118.0,6362.0,2711.0,2244.0,3651.0,7
3179,2017-07-06,2,0,3,516,12656,7840,1,13,0,0,0,0,27,7,3396,9057,7749.0,9234.0,3011.0,7710.0,5215.0,7710.0,3054.0,2495.0,4656.0,5
3180,2017-07-06,2,0,4,363,12656,9784,1,13,0,0,0,0,27,7,288,1350,5204.0,5616.0,1842.0,4530.0,4356.0,4530.0,1671.0,174.0,2859.0,11
3181,2017-07-06,2,0,5,17,12656,32354,1,13,0,0,0,0,27,7,163,317,834.0,3575.0,226.0,2423.0,3459.0,2423.0,917.0,-1036.0,1506.0,16
3182,2017-07-06,2,0,6,56,12656,33258,1,13,0,0,0,0,27,7,264,497,407.0,721.0,214.0,1460.0,2801.0,1460.0,590.0,-1341.0,870.0,71
3183,2017-07-06,2,0,8,171,12656,38588,1,13,0,0,0,0,27,7,1323,2138,1318.0,984.0,794.0,1799.0,2653.0,1799.0,957.0,-854.0,842.0,5
3184,2017-07-06,2,0,9,46,12656,39109,1,13,0,0,0,0,27,7,2,2,1070.0,879.0,662.0,901.0,2064.0,901.0,479.0,-1163.0,422.0,10
3185,2017-07-06,2,0,10,119,12656,41653,1,13,0,0,0,0,27,7,370,942,472.0,1027.0,186.0,921.0,1815.0,921.0,425.0,-894.0,496.0,109
3186,2017-07-06,2,0,11,30,12656,42124,1,13,0,0,0,0,27,7,182,435,688.0,460.0,276.0,678.0,1508.0,678.0,303.0,-830.0,375.0,12
3187,2017-07-06,2,0,12,315,12656,42158,1,13,0,0,0,0,27,7,680,2206,1320.0,1194.0,431.0,1442.0,1663.0,1442.0,492.0,-221.0,950.0,7
3188,2017-07-06,2,0,13,14,12656,44117,1,13,0,0,0,0,27,7,29,105,1156.0,915.0,354.0,774.0,1317.0,774.0,260.0,-543.0,514.0,345
3189,2017-07-06,2,0,15,10,12656,123335,1,13,0,0,0,0,27,7,189,689,397.0,1000.0,109.0,731.0,1177.0,731.0,225.0,-446.0,506.0,7
3190,2017-07-06,2,0,18,260,12656,123576,1,13,0,0,0,0,27,7,1008,2106,1398.0,967.0,598.0,1419.0,1384.0,1419.0,616.0,35.0,803.0,7
3191,2017-07-06,2,1,3,70,12656,7840,2,13,0,0,0,0,27,7,829,1615,1860.0,1470.0,918.0,1517.0,1435.0,1517.0,723.0,82.0,794.0,5
3192,2017-07-06,2,1,7,20,12656,35549,2,13,0,0,0,0,27,7,63,127,871.0,1283.0,446.0,822.0,1144.0,822.0,393.0,-322.0,429.0,17
3193,2017-07-06,2,1,11,25,12656,42124,2,13,0,0,0,0,27,7,50,221,174.0,654.0,56.0,521.0,939.0,521.0,221.0,-418.0,300.0,12
3194,2017-07-06,2,2,1,384,12656,6437,4,13,0,0,0,0,27,7,718,1070,646.0,473.0,384.0,796.0,968.0,796.0,470.0,-172.0,326.0,7
3195,2017-07-06,2,2,2,10,12656,6555,4,13,0,0,0,0,27,7,10,10,540.0,434.0,364.0,403.0,755.0,403.0,240.0,-352.0,163.0,7
3196,2017-07-06,2,2,3,402,12656,7840,4,13,0,0,0,0,27,7,2084,4288,2149.0,1789.0,1047.0,2345.0,1540.0,2345.0,1162.0,805.0,1183.0,5
3197,2017-07-06,2,2,8,264,12656,38588,4,13,0,0,0,0,27,7,327,1351,2820.0,1883.0,1206.0,1848.0,1498.0,1848.0,744.0,350.0,1104.0,5
3198,2017-07-06,2,2,11,18,12656,42124,4,13,0,0,0,0,27,7,177,396,874.0,2012.0,252.0,1122.0,1253.0,1122.0,461.0,-131.0,661.0,12
3199,2017-07-06,2,2,16,101,12656,123460,4,13,0,0,0,0,27,7,228,918,657.0,888.0,202.0,1020.0,1179.0,1020.0,344.0,-159.0,676.0,23
3200,2017-07-06,3,0,1,3364,12731,6437,1,13,0,0,0,0,27,7,15143,30315,15616.0,10543.0,7686.0,15668.0,7654.0,15668.0,7744.0,8014.0,7924.0,7
3201,2017-07-06,3,0,2,3159,12731,6555,1,13,0,0,0,0,27,7,13045,28142,29228.0,19792.0,14094.0,21905.0,12207.0,21905.0,10394.0,9698.0,11511.0,7
3202,2017-07-06,3,0,3,1073,12731,7840,1,13,0,0,0,0,27,7,4315,10427,19284.0,22961.0,8680.0,16166.0,11811.0,16166.0,7355.0,4355.0,8811.0,5
3203,2017-07-06,3,0,4,23,12731,9784,1,13,0,0,0,0,27,7,691,1518,5972.0,13362.0,2503.0,8842.0,9524.0,8842.0,4023.0,-682.0,4819.0,11
3204,2017-07-06,3,0,5,70,12731,32354,1,13,0,0,0,0,27,7,273,542,1030.0,4162.0,482.0,4692.0,7528.0,4692.0,2148.0,-2836.0,2544.0,16
3205,2017-07-06,3,0,6,36,12731,33258,1,13,0,0,0,0,27,7,107,217,380.0,759.0,190.0,2454.0,5903.0,2454.0,1127.0,-3449.0,1327.0,71
3206,2017-07-06,3,0,8,3135,12731,38588,1,13,0,0,0,0,27,7,11969,23855,12036.0,8205.0,6038.0,13155.0,9892.0,13155.0,6548.0,3263.0,6607.0,5
3207,2017-07-06,3,0,9,514,12731,39109,1,13,0,0,0,0,27,7,1758,2574,13214.0,8882.0,6864.0,7864.0,8266.0,7864.0,4153.0,-402.0,3711.0,10
3208,2017-07-06,3,0,10,98,12731,41653,1,13,0,0,0,0,27,7,329,745,1660.0,9058.0,1044.0,4305.0,6595.0,4305.0,2241.0,-2290.0,2064.0,109
3209,2017-07-06,3,0,12,2321,12731,42158,1,13,0,0,0,0,27,7,9064,19534,10140.0,7618.0,4696.0,11919.0,9470.0,11919.0,5653.0,2449.0,6266.0,7
3210,2017-07-06,3,0,15,198,12731,123335,1,13,0,0,0,0,27,7,1201,1830,10682.0,7370.0,5132.0,6875.0,7772.0,6875.0,3427.0,-897.0,3448.0,7
3211,2017-07-06,3,0,17,1307,12731,123492,1,13,0,0,0,0,27,7,5458,11218,6524.0,10861.0,3330.0,9046.0,8538.0,9046.0,4442.0,508.0,4604.0,8
3212,2017-07-06,3,0,18,1186,12731,123576,1,13,0,0,0,0,27,7,4791,9461,10340.0,7503.0,5124.0,9254.0,8743.0,9254.0,4617.0,511.0,4637.0,7
3213,2017-07-06,3,1,0,199,12731,6011,2,13,0,0,0,0,27,7,840,940,5200.0,7206.0,2816.0,5097.0,7009.0,5097.0,2728.0,-1912.0,2369.0,16
3214,2017-07-06,3,1,1,462,12731,6437,2,13,0,0,0,0,27,7,672,1328,1134.0,3910.0,756.0,3212.0,5747.0,3212.0,1700.0,-2535.0,1512.0,7
3215,2017-07-06,3,1,3,4130,12731,7840,2,13,0,0,0,0,27,7,12936,20057,10692.0,7442.0,6804.0,11635.0,8927.0,11635.0,7318.0,2708.0,4317.0,5
3216,2017-07-06,3,1,7,420,12731,35549,2,13,0,0,0,0,27,7,849,1517,10787.0,7634.0,6892.0,6576.0,7280.0,6576.0,4084.0,-704.0,2492.0,17
3217,2017-07-06,3,1,11,50,12731,42124,2,13,0,0,0,0,27,7,150,224,870.0,7266.0,500.0,3400.0,5712.0,3400.0,2117.0,-2312.0,1283.0,12
3218,2017-07-06,3,1,14,30,12731,123238,2,13,0,0,0,0,27,7,229,439,332.0,727.0,190.0,1919.0,4540.0,1919.0,1173.0,-2621.0,746.0,23
3219,2017-07-06,3,2,0,47,12731,6011,4,13,0,0,0,0,27,7,159,183,311.0,282.0,194.0,1051.0,3572.0,1051.0,666.0,-2521.0,385.0,16
3220,2017-07-06,3,2,1,381,12731,6437,4,13,0,0,0,0,27,7,1635,2755,1469.0,1126.0,897.0,1903.0,3390.0,1903.0,1150.0,-1487.0,753.0,7
3221,2017-07-06,3,2,3,2058,12731,7840,4,13,0,0,0,0,27,7,5666,12989,7872.0,5309.0,3650.0,7446.0,5523.0,7446.0,3408.0,1923.0,4038.0,5
3222,2017-07-06,3,2,7,40,12731,35549,4,13,0,0,0,0,27,7,44,96,6542.0,5280.0,2855.0,3771.0,4317.0,3771.0,1726.0,-546.0,2045.0,17
3223,2017-07-06,3,2,8,1154,12731,38588,4,13,0,0,0,0,27,7,3868,9383,4740.0,7489.0,1956.0,6577.0,5443.0,6577.0,2797.0,1134.0,3780.0,5
3224,2017-07-06,3,2,16,137,12731,123460,4,13,0,0,0,0,27,7,283,329,4856.0,3269.0,2076.0,3453.0,4307.0,3453.0,1540.0,-854.0,1913.0,23
3225,2017-07-06,4,0,0,108,12732,6011,1,13,0,0,0,0,27,7,583,912,620.0,3541.0,433.0,2183.0,3552.0,2183.0,1062.0,-1369.0,1121.0,16
3226,2017-07-06,4,0,1,1085,12732,6437,1,13,0,0,0,0,27,7,4382,9433,5172.0,3558.0,2482.0,5808.0,4859.0,5808.0,2722.0,949.0,3086.0,7
3227,2017-07-06,4,0,2,491,12732,6555,1,13,0,0,0,0,27,7,1766,4030,6732.0,4792.0,3074.0,4919.0,4675.0,4919.0,2244.0,244.0,2675.0,7
3228,2017-07-06,4,0,3,1353,12732,7840,1,13,0,0,0,0,27,7,5520,10998,7514.0,8154.0,3643.0,7958.0,6080.0,7958.0,3882.0,1878.0,4076.0,5
3229,2017-07-06,4,0,4,197,12732,9784,1,13,0,0,0,0,27,7,600,1372,6185.0,5467.0,3060.0,4665.0,5034.0,4665.0,2241.0,-369.0,2424.0,11
3230,2017-07-06,4,0,5,13,12732,32354,1,13,0,0,0,0,27,7,77,123,748.0,4164.0,338.0,2394.0,3942.0,2394.0,1159.0,-1548.0,1235.0,16
3231,2017-07-06,4,0,6,5,12732,33258,1,13,0,0,0,0,27,7,26,61,92.0,519.0,52.0,1228.0,3080.0,1228.0,592.0,-1852.0,636.0,71
3232,2017-07-06,4,0,8,163,12732,38588,1,13,0,0,0,0,27,7,692,1518,790.0,567.0,359.0,1373.0,2733.0,1373.0,642.0,-1360.0,731.0,5
3233,2017-07-06,4,0,10,12,12732,41653,1,13,0,0,0,0,27,7,40,107,812.0,562.0,366.0,740.0,2149.0,740.0,341.0,-1409.0,399.0,109
3234,2017-07-06,4,0,11,288,12732,42124,1,13,0,0,0,0,27,7,1093,1520,814.0,1048.0,566.0,1130.0,2009.0,1130.0,717.0,-879.0,413.0,12
3235,2017-07-06,4,0,12,155,12732,42158,1,13,0,0,0,0,27,7,705,1726,1623.0,1118.0,899.0,1428.0,1946.0,1428.0,711.0,-518.0,717.0,7
3236,2017-07-06,4,0,13,3,12732,44117,1,13,0,0,0,0,27,7,4,41,884.0,1096.0,354.0,734.0,1523.0,734.0,358.0,-789.0,376.0,345
3237,2017-07-06,4,0,15,8,12732,123335,1,13,0,0,0,0,27,7,29,215,128.0,661.0,16.0,475.0,1232.0,475.0,193.0,-757.0,282.0,7
3238,2017-07-06,4,0,17,251,12732,123492,1,13,0,0,0,0,27,7,891,1983,1099.0,746.0,460.0,1229.0,1399.0,1229.0,542.0,-170.0,687.0,8
3239,2017-07-06,4,0,18,333,12732,123576,1,13,0,0,0,0,27,7,2194,3596,2790.0,1931.0,1542.0,2412.0,1887.0,2412.0,1368.0,525.0,1044.0,7
3240,2017-07-06,4,2,1,316,12732,6437,4,13,0,0,0,0,27,7,806,1857,2726.0,2479.0,1500.0,2135.0,1881.0,2135.0,1087.0,254.0,1048.0,7
3241,2017-07-06,4,2,3,666,12732,7840,4,13,0,0,0,0,27,7,3805,8030,4944.0,4494.0,2306.0,5082.0,3247.0,5082.0,2446.0,1835.0,2636.0,5
3242,2017-07-06,4,2,7,198,12732,35549,4,13,0,0,0,0,27,7,330,699,4364.0,3529.0,2068.0,2891.0,2681.0,2891.0,1388.0,210.0,1503.0,17
3243,2017-07-06,4,2,11,86,12732,42124,4,13,0,0,0,0,27,7,191,241,470.0,2990.0,260.0,1566.0,2139.0,1566.0,790.0,-573.0,776.0,12
3244,2017-07-06,5,0,0,102,12750,6011,1,13,0,0,0,0,27,7,142,347,294.0,429.0,166.0,956.0,1741.0,956.0,466.0,-785.0,490.0,16
3245,2017-07-06,5,0,1,9191,12750,6437,1,13,0,0,0,0,27,7,26834,51504,25926.0,17364.0,13488.0,26230.0,12799.0,26230.0,13650.0,13431.0,12580.0,7
